Date 1,Date 2,Similarity
2018-12-24,2017-06-24,0.9375
2017-01-11,2021-09-19,0.9375
2014-12-20,2014-01-20,0.9375
2014-09-24,2014-05-05,0.9375
2017-01-12,2022-04-04,0.9375
2020-04-14,2021-08-31,0.9374
2020-11-10,2018-12-11,0.9374
2017-05-24,2022-04-27,0.9374
2020-07-01,2018-08-01,0.9373
2020-03-25,2022-11-24,0.9373
2020-05-27,2022-05-27,0.9373
2017-05-30,2017-09-19,0.9373
2017-05-30,2016-09-19,0.9373
2014-03-15,2014-05-11,0.9373
2022-07-05,2016-09-28,0.9372
2022-07-05,2017-09-28,0.9372
2019-04-07,2018-11-07,0.9372
2014-07-15,2013-12-15,0.9372
2016-09-01,2018-07-21,0.9372
2018-07-21,2017-09-01,0.9372
2014-10-01,2013-12-31,0.9372
2017-11-18,2020-10-29,0.9372
2015-02-08,2015-04-21,0.9371
2017-04-03,2017-09-19,0.9371
2017-04-03,2016-09-19,0.9371
2020-11-11,2017-06-12,0.9371
2022-09-22,2018-09-22,0.937
2014-12-31,2013-01-10,0.937
2022-04-23,2020-04-23,0.937
2015-06-26,2014-01-26,0.937
2014-02-17,2015-06-14,0.937
2014-05-20,2013-11-20,0.937
2016-07-10,2022-01-03,0.937
2020-03-11,2018-12-11,0.937
2015-02-08,2015-06-10,0.9369
2022-02-07,2017-01-08,0.9369
2020-10-30,2019-01-27,0.9369
2020-04-14,2016-07-31,0.9369
2016-07-31,2020-04-15,0.9369
2022-06-11,2020-06-11,0.9368
2016-09-15,2020-04-07,0.9368
2017-09-15,2020-04-07,0.9368
2021-08-05,2018-07-22,0.9367
2015-02-08,2014-12-10,0.9367
2014-12-16,2014-01-16,0.9367
2015-09-02,2014-03-05,0.9367
2018-12-06,2022-11-05,0.9367
2017-01-11,2017-09-19,0.9366
2017-01-11,2016-09-19,0.9366
2016-12-25,2020-03-25,0.9366
2015-09-06,2014-05-06,0.9366
2014-07-15,2015-01-15,0.9366
2022-06-24,2020-06-24,0.9365
2016-08-08,2022-02-16,0.9364
2016-11-24,2022-02-16,0.9364
2018-07-09,2017-11-23,0.9364
2021-06-30,2018-07-14,0.9364
2018-07-14,2021-06-29,0.9364
2014-01-15,2015-06-15,0.9363
2020-04-08,2016-11-04,0.9363
2018-02-23,2017-10-31,0.9363
2018-02-23,2017-08-31,0.9363
2021-07-25,2020-07-05,0.9363
2017-11-22,2017-01-19,0.9363
2017-11-22,2017-04-11,0.9363
2018-08-02,2018-11-07,0.9362
2018-12-29,2022-12-03,0.9361
2014-02-21,2015-06-10,0.9361
2017-06-11,2018-12-11,0.9361
2017-05-07,2022-04-07,0.9361
2014-10-05,2014-09-24,0.9361
2020-11-11,2016-12-12,0.9361
2015-04-16,2014-01-16,0.936
2021-12-05,2018-12-05,0.936
2022-11-04,2018-12-05,0.936
2022-09-23,2018-09-23,0.936
2017-05-26,2018-02-14,0.936
2020-10-17,2021-10-17,0.936
2016-10-25,2022-02-16,0.936
2015-07-31,2014-01-10,0.9359
2018-02-17,2018-07-13,0.9359
2017-06-27,2020-11-26,0.9359
2014-01-16,2015-06-16,0.9359
2014-10-01,2015-01-31,0.9358
2017-06-05,2018-12-05,0.9358
2020-01-22,2020-11-21,0.9358
2017-10-10,2017-09-28,0.9357
2021-12-29,2018-12-29,0.9357
2018-12-29,2022-11-28,0.9357
2020-01-19,2020-11-18,0.9357
2016-08-08,2021-10-25,0.9357
2016-11-24,2021-10-25,0.9357
2022-05-28,2020-05-28,0.9357
2017-04-26,2018-07-26,0.9357
2017-11-18,2018-10-29,0.9357
2020-10-03,2016-11-03,0.9356
2022-04-07,2020-04-07,0.9355
2020-03-11,2016-12-11,0.9355
2019-04-28,2021-11-28,0.9355
2016-09-23,2017-01-08,0.9355
2016-03-28,2016-04-28,0.9355
2022-04-23,2016-07-07,0.9355
2021-12-03,2020-03-03,0.9354
2020-03-03,2022-11-02,0.9354
2015-02-07,2015-06-09,0.9354
2020-03-29,2022-12-03,0.9354
2018-10-17,2017-08-06,0.9354
2017-01-08,2020-04-23,0.9353
2014-03-15,2014-09-18,0.9353
2018-07-14,2017-09-08,0.9353
2018-07-14,2016-09-07,0.9353
2018-07-14,2017-09-07,0.9353
2018-07-14,2016-09-08,0.9353
2017-02-07,2022-01-08,0.9353
2015-02-24,2014-02-05,0.9353
2016-02-05,2016-05-05,0.9352
2020-03-03,2017-06-03,0.9352
2021-12-13,2020-03-13,0.9351
2020-10-22,2021-10-22,0.9351
2020-10-22,2017-11-12,0.9351
2020-10-03,2022-10-03,0.9351
2020-10-03,2022-07-31,0.9351
2020-10-09,2017-11-23,0.9351
2021-09-29,2018-07-29,0.9351
2014-08-21,2014-01-10,0.9351
2014-08-03,2015-06-29,0.9351
2020-08-12,2021-11-12,0.9351
2017-08-07,2022-01-08,0.9351
2014-12-14,2014-08-17,0.935
2017-02-07,2017-01-08,0.935
2020-03-29,2021-12-29,0.935
2020-03-29,2022-11-28,0.935
2018-02-17,2022-02-18,0.935
2017-05-26,2018-07-06,0.935
2019-02-07,2016-05-07,0.935
2015-02-14,2014-02-15,0.935
2019-04-28,2018-11-28,0.935
2016-12-13,2020-03-13,0.9349
2022-12-10,2018-10-10,0.9349
2018-07-14,2016-07-31,0.9348
2015-04-06,2014-01-26,0.9348
2022-07-05,2022-04-28,0.9348
2015-04-17,2014-01-14,0.9348
2016-05-01,2016-02-01,0.9347
2016-12-11,2018-12-11,0.9347
2014-08-15,2015-04-15,0.9347
2020-10-03,2022-10-17,0.9347
2020-10-03,2018-10-03,0.9347
2018-07-19,2018-02-28,0.9346
2020-04-15,2022-01-24,0.9346
2020-03-11,2017-06-11,0.9346
2020-10-03,2021-10-17,0.9346
2021-08-31,2020-04-15,0.9346
2014-12-31,2016-04-26,0.9345
2017-05-24,2017-01-04,0.9345
2018-03-01,2017-12-01,0.9345
2018-02-08,2021-09-23,0.9345
2017-04-05,2017-09-17,0.9345
2020-08-03,2020-07-29,0.9345
2021-11-04,2020-08-04,0.9344
2018-10-07,2016-11-05,0.9344
2015-09-05,2014-09-24,0.9344
2020-10-03,2016-10-03,0.9344
2020-10-03,2016-07-06,0.9343
2021-11-11,2021-05-11,0.9343
2018-02-17,2022-04-13,0.9343
2018-02-17,2022-01-17,0.9343
2015-04-26,2014-02-26,0.9343
2017-11-22,2022-02-21,0.9343
2014-12-31,2014-03-31,0.9343
2018-07-28,2022-04-28,0.9342
2022-01-11,2016-09-19,0.9342
2022-06-22,2020-09-22,0.9342
2013-11-24,2015-09-24,0.9342
2018-11-05,2019-04-05,0.9342
2014-05-24,2014-09-05,0.9341
2016-03-28,2016-06-08,0.9341
2016-08-06,2020-10-18,0.9341
2020-03-12,2017-06-12,0.9341
2015-06-06,2014-01-06,0.934
2020-04-14,2018-02-23,0.934
2014-02-28,2015-04-28,0.9339
2014-12-31,2016-06-06,0.9339
2020-03-11,2022-11-10,0.9339
2020-10-17,2017-08-06,0.9338
2020-03-03,2016-12-03,0.9338
2022-04-13,2018-07-13,0.9338
2022-01-05,2018-07-26,0.9337
2018-10-25,2017-11-08,0.9337
2014-01-04,2015-06-04,0.9337
2020-10-03,2021-10-03,0.9337
2014-12-26,2014-01-26,0.9337
2014-08-06,2014-02-06,0.9337
2020-03-27,2021-12-27,0.9337
2014-05-30,2015-07-09,0.9336
2021-06-05,2022-01-08,0.9336
2022-01-25,2017-05-13,0.9336
2018-10-06,2016-11-04,0.9335
2015-04-20,2014-08-20,0.9334
2017-05-19,2016-11-08,0.9333
2022-07-05,2022-01-03,0.9333
2016-09-17,2022-01-13,0.9333
2018-12-24,2016-12-24,0.9333
2017-10-10,2022-04-28,0.9333
2021-06-10,2020-10-18,0.9332
2018-10-18,2021-08-12,0.9332
2014-02-11,2014-01-21,0.9332
2013-11-27,2014-07-08,0.9332
2014-09-30,2013-01-11,0.9332
2017-04-07,2020-04-07,0.9332
2015-04-12,2014-01-20,0.9332
2020-04-29,2018-07-29,0.9332
2015-04-21,2014-01-10,0.9331
2021-09-23,2017-01-08,0.9331
2021-08-10,2022-01-03,0.9331
2016-12-27,2018-12-27,0.933
2013-12-17,2015-01-17,0.933
2021-12-11,2018-12-11,0.933
2022-11-10,2018-12-11,0.933
2018-10-18,2017-08-12,0.933
2020-08-07,2021-07-22,0.9329
2018-12-27,2020-11-26,0.9329
2017-11-22,2022-01-19,0.9329
2017-11-22,2022-04-11,0.9329
2015-04-25,2014-01-06,0.9329
2022-02-15,2016-07-15,0.9328
2021-06-30,2020-04-15,0.9328
2021-06-29,2020-04-15,0.9328
2014-10-24,2014-09-05,0.9328
2019-04-06,2021-11-06,0.9327
2014-12-10,2014-01-10,0.9327
2020-10-03,2017-07-31,0.9327
2020-10-03,2017-03-03,0.9327
2015-04-27,2014-01-04,0.9326
2015-09-11,2013-11-11,0.9326
2020-05-23,2022-05-23,0.9326
2021-08-10,2022-04-28,0.9326
2019-01-21,2020-10-11,0.9325
2020-10-03,2017-08-06,0.9325
2020-03-25,2020-01-25,0.9324
2018-02-04,2022-01-04,0.9324
2017-02-10,2022-04-28,0.9323
2013-11-28,2014-05-28,0.9323
2017-10-10,2022-01-03,0.9323
2015-02-26,2014-02-03,0.9323
2015-04-24,2014-08-24,0.9323
2019-04-03,2020-08-03,0.9322
2017-11-22,2016-10-12,0.9322
2020-04-19,2017-04-19,0.9322
2021-12-06,2020-01-06,0.9321
2015-05-07,2014-06-07,0.9321
2020-01-15,2017-06-15,0.9321
2017-01-05,2017-05-27,0.932
2013-11-20,2013-12-01,0.932
2017-11-22,2017-08-21,0.9319
2017-11-22,2017-10-21,0.9319
2019-04-25,2018-11-25,0.9319
2018-02-25,2017-05-13,0.9319
2017-01-07,2017-09-24,0.9318
2016-03-24,2016-03-19,0.9316
2021-08-10,2016-09-28,0.9316
2021-08-10,2017-09-28,0.9316
2020-03-02,2018-12-02,0.9316
2021-06-08,2022-01-03,0.9316
2020-10-03,2017-02-06,0.9316
2013-09-13,2013-09-06,0.9315
2015-06-30,2014-02-02,0.9315
2018-12-28,2017-06-28,0.9314
2018-10-18,2017-07-06,0.9314
2017-01-24,2020-04-14,0.9313
2020-08-06,2021-07-06,0.9313
2017-01-05,2018-07-26,0.9312
2021-06-05,2016-07-07,0.9312
2020-03-08,2016-12-08,0.9312
2021-11-03,2020-08-03,0.9311
2018-09-04,2022-09-04,0.9311
2021-06-08,2017-09-28,0.9311
2014-01-28,2015-06-28,0.9311
2021-06-08,2022-04-28,0.9311
2018-07-19,2017-04-19,0.9311
2014-01-03,2015-06-03,0.931
2015-02-09,2014-02-20,0.931
2016-07-10,2018-02-03,0.931
2017-01-13,2017-09-17,0.9309
2018-12-13,2020-11-12,0.9309
2014-08-06,2014-01-26,0.9308
2013-12-30,2014-07-30,0.9308
2018-02-24,2018-07-15,0.9308
2015-02-26,2014-01-29,0.9308
2013-11-15,2014-05-15,0.9307
2021-08-29,2021-10-19,0.9307
2013-11-18,2014-09-11,0.9307
2020-01-12,2016-12-12,0.9307
2016-10-25,2022-10-25,0.9307
2022-07-05,2018-02-03,0.9307
2022-02-20,2019-01-21,0.9306
2021-07-21,2018-08-01,0.9306
2018-12-13,2022-11-12,0.9306
2021-08-30,2017-09-06,0.9306
2014-03-17,2014-09-15,0.9306
2013-11-27,2013-12-08,0.9305
2016-09-17,2017-01-13,0.9305
2015-06-21,2014-01-21,0.9305
2022-02-10,2017-09-28,0.9304
2020-11-14,2020-03-15,0.9304
2014-11-15,2015-01-15,0.9304
2015-09-27,2015-01-08,0.9304
2017-02-10,2022-01-03,0.9304
2016-11-21,2020-10-11,0.9304
2016-10-11,2020-10-11,0.9304
2016-08-11,2020-10-11,0.9304
2014-12-12,2014-01-12,0.9304
2017-01-13,2021-09-17,0.9302
2020-01-15,2021-12-15,0.9302
2016-04-14,2016-03-14,0.9301
2019-05-10,2019-11-20,0.9301
2021-08-29,2022-10-19,0.93
2021-08-29,2022-07-27,0.93
2017-01-27,2020-04-18,0.9299
2022-07-05,2020-04-28,0.9299
2017-07-11,2020-10-11,0.9299
2020-03-18,2017-06-18,0.9299
2014-08-12,2014-01-20,0.9298
2022-11-17,2020-01-18,0.9298
2018-11-26,2021-11-26,0.9298
2018-02-11,2018-07-03,0.9298
2014-03-05,2014-05-02,0.9297
2018-08-11,2020-07-11,0.9297
2022-07-01,2018-02-02,0.9297
2022-05-28,2018-05-28,0.9297
2020-03-15,2021-12-15,0.9297
2020-01-12,2017-06-12,0.9297
2014-03-13,2014-09-20,0.9297
2020-02-20,2018-03-20,0.9297
2019-01-21,2017-03-11,0.9297
2019-04-03,2021-11-03,0.9296
2018-01-15,2021-01-15,0.9296
2020-03-08,2017-06-08,0.9296
2016-03-22,2016-04-22,0.9296
2014-02-16,2015-06-16,0.9296
2014-01-05,2015-06-05,0.9296
2015-06-30,2014-01-30,0.9295
2015-04-25,2014-02-25,0.9295
2014-11-15,2013-12-15,0.9294
2015-09-08,2014-03-12,0.9294
2018-12-30,2020-01-30,0.9294
2014-02-22,2015-02-07,0.9293
2020-01-28,2020-11-27,0.9293
2020-11-09,2022-11-09,0.9293
2020-11-09,2021-12-10,0.9293
2013-11-27,2014-10-27,0.9292
2022-06-24,2018-06-24,0.9292
2021-10-30,2019-01-27,0.9292
2022-12-10,2018-07-10,0.9292
2015-02-16,2014-02-13,0.9292
2018-10-18,2017-03-18,0.9292
2018-05-22,2020-05-22,0.9291
2017-05-24,2018-07-26,0.9291
2022-04-30,2017-09-24,0.9291
2018-12-29,2017-06-29,0.929
2022-04-15,2018-07-15,0.929
2018-07-15,2022-01-24,0.929
2020-04-04,2017-09-18,0.929
2020-04-04,2016-09-18,0.929
2017-02-10,2020-04-28,0.9289
2018-02-05,2018-07-27,0.9289
2020-08-09,2019-04-09,0.9288
2022-04-14,2018-07-15,0.9288
2018-11-16,2020-08-16,0.9288
2017-06-14,2020-03-14,0.9287
2018-10-18,2017-11-06,0.9287
2017-11-11,2019-01-21,0.9287
2017-05-28,2018-02-13,0.9287
2016-10-30,2019-01-27,0.9287
2014-12-12,2015-02-10,0.9287
2016-08-08,2021-08-16,0.9287
2016-11-24,2021-08-16,0.9287
2016-10-25,2021-08-16,0.9286
2018-08-29,2021-07-09,0.9286
2015-10-06,2015-10-07,0.9286
2021-08-10,2018-02-03,0.9286
2018-12-29,2016-12-29,0.9285
2017-01-17,2018-07-13,0.9284
2022-07-05,2017-01-03,0.9284
2022-02-10,2022-01-03,0.9284
2022-02-10,2022-04-28,0.9284
2014-10-01,2014-09-28,0.9284
2020-03-29,2017-06-29,0.9283
2017-02-10,2018-02-03,0.9283
2014-10-08,2014-03-12,0.9283
2018-08-11,2021-07-11,0.9283
2020-07-05,2018-08-05,0.9282
2014-01-12,2015-06-12,0.9282
2022-06-19,2020-09-19,0.9281
2021-08-29,2021-10-07,0.9281
2018-11-26,2021-05-26,0.928
2017-01-24,2018-07-15,0.928
2021-08-30,2021-09-06,0.928
2014-08-25,2015-02-04,0.928
2016-11-15,2019-01-27,0.9279
2016-08-17,2019-01-27,0.9279
2019-04-05,2021-05-05,0.9279
2022-05-06,2020-05-06,0.9279
2016-03-22,2016-06-02,0.9279
2014-10-24,2015-09-24,0.9279
2020-03-29,2016-12-29,0.9278
2016-07-20,2019-01-21,0.9278
2020-04-18,2018-07-18,0.9278
2021-08-10,2020-04-28,0.9277
2017-09-08,2018-02-23,0.9277
2016-09-07,2018-02-23,0.9277
2017-09-07,2018-02-23,0.9277
2016-09-08,2018-02-23,0.9277
2018-12-28,2020-11-27,0.9277
2016-11-13,2017-07-19,0.9277
2015-06-06,2014-02-25,0.9276
2020-03-25,2018-12-25,0.9276
2018-10-19,2016-10-07,0.9276
2015-02-15,2014-02-14,0.9276
2022-10-19,2020-10-07,0.9276
2022-07-27,2020-10-07,0.9276
2017-08-20,2020-10-11,0.9276
2022-12-01,2017-07-01,0.9275
2020-08-06,2019-04-06,0.9275
2013-11-02,2014-05-02,0.9275
2017-11-19,2022-07-19,0.9274
2017-04-26,2021-09-26,0.9274
2016-06-25,2016-06-01,0.9274
2014-01-03,2015-04-28,0.9274
2014-02-14,2015-06-18,0.9274
2014-11-24,2013-12-24,0.9272
2021-11-03,2018-11-03,0.9272
2018-02-10,2017-04-02,0.9271
2018-02-10,2022-01-10,0.9271
2018-02-10,2022-04-02,0.9271
2021-08-30,2021-06-28,0.9271
2020-04-21,2016-09-01,0.9271
2020-04-21,2017-09-01,0.9271
2020-04-04,2017-01-12,0.927
2020-04-04,2021-09-18,0.927
2013-01-11,2014-03-02,0.9269
2022-01-23,2018-07-15,0.9269
2017-01-10,2018-02-10,0.9269
2014-11-24,2014-07-24,0.9269
2021-08-29,2017-03-19,0.9269
2021-08-29,2017-07-27,0.9269
2014-07-19,2014-11-19,0.9268
2022-12-01,2022-07-01,0.9267
2021-09-01,2021-10-01,0.9267
2014-03-21,2014-09-11,0.9267
2014-01-15,2014-12-15,0.9267
2021-06-18,2019-01-21,0.9267
2022-01-05,2021-09-26,0.9267
2014-10-10,2014-03-14,0.9267
2016-08-01,2018-07-29,0.9267
2016-11-26,2018-07-29,0.9267
2021-06-27,2016-10-07,0.9266
2020-01-22,2022-11-21,0.9265
2020-01-22,2021-12-22,0.9265
2018-04-01,2018-01-31,0.9264
2021-11-21,2019-04-21,0.9264
2021-08-29,2017-08-29,0.9264
2015-07-29,2016-04-14,0.9264
2021-06-27,2022-10-07,0.9264
2018-02-04,2016-09-27,0.9263
2018-12-27,2017-06-27,0.9262
2020-11-29,2022-11-29,0.9262
2017-01-23,2018-07-15,0.9262
2018-07-26,2018-07-27,0.9262
2022-12-10,2018-02-18,0.9261
2018-12-28,2022-11-27,0.9261
2018-12-28,2021-12-28,0.9261
2020-03-24,2016-12-24,0.9261
2021-12-25,2018-12-25,0.926
2022-11-24,2018-12-25,0.926
2017-11-22,2016-07-21,0.926
2015-02-09,2014-01-11,0.926
2022-04-03,2021-09-19,0.926
2014-02-12,2015-04-12,0.926
2021-05-03,2021-07-09,0.926
2015-04-24,2015-02-05,0.926
2017-02-10,2017-01-03,0.926
2015-02-04,2014-01-06,0.926
2020-01-22,2016-12-22,0.926
2014-03-05,2013-11-02,0.926
2017-02-20,2020-10-11,0.9259
2020-10-19,2016-10-07,0.9259
2020-08-07,2018-08-02,0.9259
2020-10-19,2017-03-07,0.9259
2017-04-26,2016-09-26,0.9259
2015-02-23,2014-02-06,0.9258
2016-07-10,2021-09-28,0.9258
2018-07-13,2017-04-13,0.9258
2020-08-06,2018-08-26,0.9258
2022-03-27,2020-02-27,0.9257
2018-10-19,2017-03-07,0.9257
2014-10-21,2013-11-21,0.9257
2014-12-29,2014-02-03,0.9256
2022-04-26,2021-09-26,0.9256
2018-02-12,2017-04-04,0.9256
2016-12-14,2020-03-14,0.9255
2022-11-13,2020-03-14,0.9255
2021-12-14,2020-03-14,0.9255
2018-04-01,2021-01-31,0.9255
2018-02-04,2021-09-27,0.9255
2014-01-17,2014-02-15,0.9255
2021-11-03,2021-07-09,0.9255
2017-01-05,2021-09-26,0.9254
2014-08-22,2014-01-09,0.9254
2014-02-11,2014-08-11,0.9254
2015-09-18,2014-09-11,0.9253
2016-11-06,2017-03-08,0.9252
2020-03-31,2020-11-30,0.9252
2022-04-05,2017-09-17,0.9252
2022-04-03,2017-09-19,0.9251
2022-04-03,2016-09-19,0.9251
2017-11-19,2022-10-16,0.9251
2014-08-10,2015-04-10,0.9251
2015-09-27,2014-11-08,0.9251
2014-08-01,2014-01-31,0.925
2014-08-23,2014-02-23,0.925
2015-09-27,2014-10-27,0.925
2017-01-07,2021-09-24,0.925
2020-04-04,2017-05-29,0.925
2014-07-31,2014-05-01,0.925
2020-08-21,2019-04-21,0.9248
2016-04-21,2016-04-13,0.9248
2018-12-28,2016-12-28,0.9248
2022-07-05,2017-04-28,0.9247
2022-07-05,2017-05-05,0.9247
2016-08-26,2017-07-26,0.9247
2016-08-26,2017-03-26,0.9247
2016-08-26,2017-03-08,0.9247
2016-10-08,2017-07-26,0.9247
2016-10-08,2017-03-26,0.9247
2016-10-08,2017-03-08,0.9247
2016-10-26,2017-03-26,0.9247
2016-10-26,2017-03-08,0.9247
2020-01-22,2017-06-22,0.9247
2015-06-24,2015-04-08,0.9247
2014-02-17,2015-04-17,0.9247
2022-03-13,2018-03-13,0.9247
2018-02-23,2020-04-15,0.9246
2021-05-03,2020-08-03,0.9245
2016-08-26,2017-11-26,0.9245
2016-10-08,2017-11-26,0.9245
2016-10-26,2017-11-26,0.9245
2016-04-21,2016-03-13,0.9245
2014-08-04,2014-02-04,0.9244
2017-11-19,2017-07-19,0.9244
2014-08-03,2014-01-29,0.9243
2015-04-30,2014-01-01,0.9243
2021-10-08,2022-10-08,0.9242
2021-10-08,2022-07-26,0.9242
2021-10-08,2022-10-26,0.9242
2021-07-25,2018-08-05,0.9242
2021-10-26,2022-10-26,0.9242
2016-08-26,2022-10-08,0.9242
2016-08-26,2022-07-26,0.9242
2016-08-26,2022-10-26,0.9242
2016-10-08,2022-10-08,0.9242
2016-10-08,2022-07-26,0.9242
2016-10-08,2022-10-26,0.9242
2016-10-26,2022-07-26,0.9242
2016-10-26,2022-10-26,0.9242
2016-11-06,2022-10-26,0.9242
2015-06-29,2014-01-29,0.9242
2014-12-17,2014-02-15,0.9242
2019-02-05,2016-05-05,0.9241
2016-11-13,2022-07-19,0.9241
2014-03-11,2015-09-07,0.9241
2018-10-19,2016-11-05,0.924
2015-06-29,2014-02-03,0.924
2021-06-30,2018-07-15,0.9239
2021-06-29,2018-07-15,0.9239
2017-12-18,2022-03-18,0.9239
2022-10-11,2018-10-11,0.9239
2018-11-07,2021-07-22,0.9238
2015-09-10,2014-03-14,0.9238
2016-07-10,2022-04-28,0.9238
2018-07-28,2016-09-28,0.9238
2018-07-28,2017-09-28,0.9238
2021-09-08,2020-04-15,0.9238
2021-09-07,2020-04-15,0.9238
2021-10-08,2017-07-26,0.9237
2021-10-08,2017-03-26,0.9237
2021-10-08,2017-03-08,0.9237
2021-10-26,2017-03-08,0.9237
2022-10-31,2020-10-31,0.9237
2014-02-16,2014-12-16,0.9236
2021-11-16,2020-08-16,0.9236
2017-04-14,2018-07-15,0.9235
2018-07-15,2017-05-14,0.9235
2020-03-17,2020-11-16,0.9235
2021-06-27,2016-11-05,0.9235
2018-02-08,2018-07-23,0.9234
2022-07-03,2018-12-29,0.9234
2015-07-28,2014-03-31,0.9234
2017-04-15,2018-07-15,0.9233
2017-05-15,2018-07-15,0.9233
2014-12-29,2014-01-29,0.9233
2017-02-10,2017-04-28,0.9233
2017-02-10,2017-05-05,0.9233
2014-02-19,2015-06-12,0.9232
2014-12-02,2014-01-02,0.9232
2022-04-30,2021-09-24,0.9232
2021-01-05,2015-10-05,0.9232
2022-09-22,2019-04-09,0.9232
2021-06-27,2017-03-07,0.9232
2022-12-10,2020-10-10,0.9232
2019-04-03,2020-07-29,0.9231
2016-09-15,2017-04-07,0.9231
2021-08-20,2020-10-11,0.9231
2018-10-31,2017-03-31,0.9231
2014-02-11,2015-04-11,0.923
2017-01-05,2016-09-26,0.923
2018-09-03,2022-09-03,0.923
2020-03-28,2021-12-28,0.923
2020-06-07,2018-06-07,0.923
2014-02-01,2014-08-01,0.923
2015-02-23,2014-01-26,0.9229
2017-06-25,2018-12-25,0.9229
2016-03-23,2016-04-23,0.9229
2015-05-03,2014-06-03,0.9229
2014-01-08,2015-06-08,0.9228
2018-07-16,2018-02-25,0.9228
2014-02-01,2015-04-01,0.9228
2020-03-28,2016-12-28,0.9228
2014-08-25,2014-02-25,0.9227
2013-11-15,2015-09-15,0.9227
2020-03-29,2022-07-03,0.9226
2014-12-23,2015-02-20,0.9226
2022-04-15,2020-04-14,0.9226
2018-10-31,2017-07-16,0.9225
2018-03-13,2017-12-13,0.9225
2016-03-18,2016-04-18,0.9225
2013-11-21,2014-11-04,0.9225
2014-02-14,2014-01-18,0.9225
2020-01-22,2018-12-22,0.9224
2017-09-08,2018-07-15,0.9224
2016-09-07,2018-07-15,0.9224
2017-09-07,2018-07-15,0.9224
2016-09-08,2018-07-15,0.9224
2020-10-19,2016-11-05,0.9223
2014-03-21,2014-05-18,0.9223
2016-07-07,2017-01-08,0.9223
2018-12-29,2017-11-03,0.9223
2014-01-11,2014-08-20,0.9223
2017-11-19,2021-10-16,0.9223
2018-08-29,2018-11-03,0.9223
2020-10-09,2017-05-19,0.9222
2022-01-05,2022-01-04,0.922
2014-02-12,2015-02-17,0.9219
2016-12-25,2018-12-25,0.9219
2015-04-03,2014-02-03,0.9219
2017-04-26,2022-01-04,0.9218
2016-11-13,2022-10-16,0.9218
2015-04-16,2014-02-16,0.9218
2021-06-27,2016-10-19,0.9217
2020-10-31,2016-11-16,0.9217
2020-10-31,2021-10-31,0.9217
2020-04-03,2022-01-11,0.9216
2015-09-27,2014-07-08,0.9216
2020-03-29,2017-11-03,0.9216
2021-05-03,2018-11-03,0.9216
2021-05-03,2019-04-03,0.9215
2015-01-31,2015-09-01,0.9215
2020-06-07,2022-06-07,0.9214
2014-02-21,2014-12-10,0.9213
2021-01-29,2015-10-29,0.9213
2017-01-12,2022-01-12,0.9213
2014-01-04,2014-08-27,0.9213
2018-08-23,2021-07-03,0.9213
2014-01-17,2015-02-14,0.9212
2022-12-01,2016-08-01,0.9211
2022-12-01,2016-11-26,0.9211
2014-07-17,2014-11-17,0.9211
2014-02-12,2014-08-12,0.9211
2014-12-21,2014-01-21,0.921
2022-11-26,2020-03-27,0.921
2016-04-24,2016-03-24,0.921
2015-09-27,2013-12-08,0.9209
2018-07-15,2017-10-31,0.9209
2018-07-15,2017-08-31,0.9209
2014-02-21,2015-04-21,0.9209
2018-10-19,2016-10-19,0.9209
2020-03-07,2020-11-06,0.9209
2021-10-08,2017-11-26,0.9209
2014-02-21,2014-08-21,0.9209
2018-02-24,2020-04-15,0.9209
2014-12-24,2015-06-24,0.9207
2016-03-23,2016-06-03,0.9206
2018-07-15,2018-02-23,0.9206
2014-02-01,2014-01-31,0.9205
2014-01-01,2014-08-30,0.9205
2016-04-09,2014-09-12,0.9204
2015-09-11,2014-03-15,0.9203
2017-05-30,2018-07-03,0.9203
2016-04-21,2016-06-25,0.9203
2017-05-03,2017-09-24,0.9203
2019-04-06,2021-07-06,0.9202
2019-02-14,2016-05-14,0.9202
2022-07-05,2018-07-28,0.9201
2018-10-31,2022-07-16,0.9201
2014-09-22,2013-11-07,0.9201
2017-04-03,2018-07-03,0.9201
2017-01-03,2018-02-03,0.9201
2016-06-01,2016-04-13,0.92
2016-11-13,2021-10-16,0.92
2016-08-19,2021-10-16,0.92
2014-08-13,2014-02-13,0.92
2015-09-30,2014-04-02,0.92
2013-01-10,2014-03-31,0.9199
2017-07-16,2020-10-31,0.9199
2018-05-30,2020-05-30,0.9199
2016-04-19,2014-10-04,0.9198
2015-06-02,2014-01-02,0.9198
2018-07-16,2020-04-16,0.9198
2013-09-26,2013-09-12,0.9198
2017-04-15,2020-04-14,0.9197
2017-05-15,2020-04-14,0.9197
2018-02-10,2018-07-02,0.9197
2017-01-11,2018-07-03,0.9197
2020-09-03,2018-06-03,0.9195
2021-10-06,2018-10-06,0.9195
2020-10-06,2018-10-06,0.9195
2014-03-21,2014-10-18,0.9194
2016-05-12,2019-02-12,0.9194
2015-09-21,2013-11-21,0.9194
2018-12-24,2020-03-24,0.9194
2020-08-07,2018-11-07,0.9193
2021-12-24,2018-12-24,0.9193
2022-11-23,2018-12-24,0.9193
2020-10-19,2016-10-19,0.9193
2016-06-04,2016-03-24,0.9192
2014-09-10,2015-09-19,0.9192
2014-02-28,2014-08-28,0.9192
2014-08-19,2014-01-12,0.9191
2021-08-31,2018-07-15,0.9191
2014-02-15,2015-04-15,0.919
